"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"mii-lm-patho-logical-model.Untersuchungsauftrag.klinischeInformation.extension","mii-lm-patho-logical-model.Untersuchungsauftrag.klinischeInformation.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-patho-logical-model.Untersuchungsauftrag.klinischeInformation.modifierExtension","mii-lm-patho-logical-model.Untersuchungsauftrag.klinischeInformation.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-patho-logical-model.Untersuchungsauftrag.klinischeInformation.Fragestellung","mii-lm-patho-logical-model.Untersuchungsauftrag.klinischeInformation.Fragestellung","","","",0,1,"","","","string {[]} {[]}
","Fragestellung zum Fall","Fragestellung zum Fall","","","","","","","","","",,,,,"",,,,"mii-lm-patho-logical-model.Untersuchungsauftrag.klinischeInformation.Fragestellung",0,1,"",""
"mii-lm-patho-logical-model.Untersuchungsauftrag.klinischeInformation.Anamnese","mii-lm-patho-logical-model.Untersuchungsauftrag.klinischeInformation.Anamnese","","","",0,*,"","","","string {[]} {[]}
","Anamnestische Angaben zum Fall","Anamnestische Angaben zum Fall","","","","","","","","","",,,,,"",,,,"mii-lm-patho-logical-model.Untersuchungsauftrag.klinischeInformation.Anamnese",0,*,"",""
"mii-lm-patho-logical-model.Untersuchungsauftrag.klinischeInformation.Ueberweisungsgrund","mii-lm-patho-logical-model.Untersuchungsauftrag.klinischeInformation.Ueberweisungsgrund","","","",0,*,"","","","string {[]} {[]}
","Überweisungsgrund","Überweisungsgrund","","","","","","","","","",,,,,"",,,,"mii-lm-patho-logical-model.Untersuchungsauftrag.klinischeInformation.Ueberweisungsgrund",0,*,"",""
"mii-lm-patho-logical-model.Untersuchungsauftrag.klinischeInformation.DiagnoseKodiert","mii-lm-patho-logical-model.Untersuchungsauftrag.klinischeInformation.DiagnoseKodiert","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Condition]]}
","Diagnose nach gültiger ICD-10-GM","Diagnose nach gültiger ICD-10-GM","","","","","","","","","",,,,,"",,,,"mii-lm-patho-logical-model.Untersuchungsauftrag.klinischeInformation.DiagnoseKodiert",0,*,"",""
"mii-lm-patho-logical-model.Untersuchungsauftrag.AuftragsID","mii-lm-patho-logical-model.Untersuchungsauftrag.AuftragsID","","","",1,*,"","","","BackboneElement {[]} {[]}
","AuftragsID","ID des Untersuchungsauftrags.","","","","","","","","","",,,,,"",,,,"mii-lm-patho-logical-model.Untersuchungsauftrag.AuftragsID",1,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"mii-lm-patho-logical-model.Untersuchungsauftrag.AuftragsID.id","mii-lm-patho-logical-model.Untersuchungsauftrag.AuftragsID.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"mii-lm-patho-logical-model.Untersuchungsauftrag.AuftragsID.extension","mii-lm-patho-logical-model.Untersuchungsauftrag.AuftragsID.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-patho-logical-model.Untersuchungsauftrag.AuftragsID.modifierExtension","mii-lm-patho-logical-model.Untersuchungsauftrag.AuftragsID.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-patho-logical-model.Untersuchungsauftrag.AuftragsID.AuftragsgruppenID","mii-lm-patho-logical-model.Untersuchungsauftrag.AuftragsID.AuftragsgruppenID","","","",0,1,"","","","Identifier {[]} {[]}
","ID einer Auftragsgruppe, bestehend aus mehreren Untersuchungsaufträgen","ID einer Auftragsgruppe, bestehend aus mehreren Untersuchungsaufträgen","","","","","","","","","",,,,,"",,,,"mii-lm-patho-logical-model.Untersuchungsauftrag.AuftragsID.AuftragsgruppenID",0,1,"",""
"mii-lm-patho-logical-model.Untersuchungsauftrag.AuftragsID.AuftragsIDAuftraggeber","mii-lm-patho-logical-model.Untersuchungsauftrag.AuftragsID.AuftragsIDAuftraggeber","","","",0,1,"","","","Identifier {[]} {[]}
","Auftrags-ID vom Auftraggeber vergeben","Auftrags-ID vom Auftraggeber vergeben","","","","","","","","","",,,,,"",,,,"mii-lm-patho-logical-model.Untersuchungsauftrag.AuftragsID.AuftragsIDAuftraggeber",0,1,"",""
"mii-lm-patho-logical-model.Untersuchungsauftrag.AuftragsID.AuftragsIDAuftragnehmer","mii-lm-patho-logical-model.Untersuchungsauftrag.AuftragsID.AuftragsIDAuftragnehmer","","","",0,1,"","","","Identifier {[]} {[]}
","Auftrags-ID vom Auftragnehmer (Pathologie) vergeben, oft identisch mit Fall-Nr.","Auftrags-ID vom Auftragnehmer (Pathologie) vergeben, oft identisch mit Fall-Nr.","","","","","","","","","",,,,,"",,,,"mii-lm-patho-logical-model.Untersuchungsauftrag.AuftragsID.AuftragsIDAuftragnehmer",0,1,"",""
"mii-lm-patho-logical-model.Untersuchungsauftrag.Status","mii-lm-patho-logical-model.Untersuchungsauftrag.Status","","","",1,1,"","","","code {[]} {[]}
","Status des pathologischen Untersuchungsauftrages","Status des pathologischen Untersuchungsauftrages","","","","","","","","","",,,,,"",,,,"mii-lm-patho-logical-model.Untersuchungsauftrag.Status",1,1,"",""
"mii-lm-patho-logical-model.Untersuchungsauftrag.Untersuchung","mii-lm-patho-logical-model.Untersuchungsauftrag.Untersuchung","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Beauftragte Untersuchung in kodierter Form","Beauftragte Untersuchung in kodierter Form","","","","","","","","","",,,,,"",,,,"mii-lm-patho-logical-model.Untersuchungsauftrag.Untersuchung",0,*,"",""
"mii-lm-patho-logical-model.Untersuchungsauftrag.Einsender","mii-lm-patho-logical-model.Untersuchungsauftrag.Einsender","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Practitioner], CanonicalType[http://hl7.org/fhir/StructureDefinition/Organization]]}
","Arzt, der Proben eines Patienten zur pathologisch-anatomischen Untersuchung einsendet und der der Empfänger des Pathologiebefundberichtes ist.","Arzt, der Proben eines Patienten zur pathologisch-anatomischen Untersuchung einsendet und der der Empfänger des Pathologiebefundberichtes ist.","","","","","","","","","",,,,,"",,,,"mii-lm-patho-logical-model.Untersuchungsauftrag.Einsender",0,*,"",""
"mii-lm-patho-logical-model.Untersuchungsauftrag.Probenentnehmer","mii-lm-patho-logical-model.Untersuchungsauftrag.Probenentnehmer","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Practitioner], CanonicalType[http://hl7.org/fhir/StructureDefinition/Organization]]}
","Entnehmer einer Probe, der nicht identisch mit dem Einsender ist.","Entnehmer einer Probe, der nicht identisch mit dem Einsender ist.","","","","","","","","","",,,,,"",,,,"mii-lm-patho-logical-model.Untersuchungsauftrag.Probenentnehmer",0,*,"",""
"mii-lm-patho-logical-model.Untersuchungsauftrag.Probe","mii-lm-patho-logical-model.Untersuchungsauftrag.Probe","","","",1,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Specimen]]}
","Organ oder Organteil oder eine Sammlung derselben, die als Einsendungspräparat zusammen mit dem Untersuchungsauftrag zur Bearbeitung und Begutachtung eingesandt werden.","Organ oder Organteil oder eine Sammlung derselben, die als Einsendungspräparat zusammen mit dem Untersuchungsauftrag zur Bearbeitung und Begutachtung eingesandt werden.","","","","","","","","","",,,,,"",,,,"mii-lm-patho-logical-model.Untersuchungsauftrag.Probe",1,*,"",""
"mii-lm-patho-logical-model.Proben","mii-lm-patho-logical-model.Proben","","","",1,*,"","","","BackboneElement {[]} {[]}
","Probe","Von einem Patienten gewonnenes Physisches Objekt oder Sammlung physischer Objekte, die als Einheit betrachtet werden, in der Pathologieeinrichtung eindeutig identifiziert sind und als Gegenstand einer oder mehrerer Prozeduren im Workflow gelten. Ein Einsendungspräparat (syn. Material, nur für Abrechnungszwecke verwendet, syn. Probe) resultiert aus einer Probengewinnungsprozedur und kann in mehreren Containern enthalten sein. Im Pathologielabor werden die Einsendungspräparate (Case), die aus mehreren Teilen (Parts) bestehen können, beginnend mit dem Zuschnitt, meist als  Proben bezeichnet. Proben können einen oder mehrere Bearbeitungsschritte üblicherweise zu Blöcken und gefärbten Schnitten haben.","","","","","","","","","",,,,,"",,,,"mii-lm-patho-logical-model.Proben",1,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"mii-lm-patho-logical-model.Proben.id","mii-lm-patho-logical-model.Proben.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"mii-lm-patho-logical-model.Proben.extension","mii-lm-patho-logical-model.Proben.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-patho-logical-model.Proben.modifierExtension","mii-lm-patho-logical-model.Proben.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-patho-logical-model.Proben.ProbenID","mii-lm-patho-logical-model.Proben.ProbenID","","","",0,1,"","","","Identifier {[]} {[]}
","Eindeutiger Identifikator für die Probe (Einsendungspräparat). Formal oft identisch mit der Falleingangsnummer (Accession identifier).","Eindeutiger Identifikator für die Probe (Einsendungspräparat). Formal oft identisch mit der Falleingangsnummer (Accession identifier).","","","","","","","","","",,,,,"",,,,"mii-lm-patho-logical-model.Proben.ProbenID",0,1,"",""
"mii-lm-patho-logical-model.Proben.Status","mii-lm-patho-logical-model.Proben.Status","","","",0,1,"","","","code {[]} {[]}
","Status der Probe hinsichtlich der Verfügbarkeit","Status der Probe hinsichtlich der Verfügbarkeit","","","","","","","","","",,,,,"",,,,"mii-lm-patho-logical-model.Proben.Status",0,1,"",""
"mii-lm-patho-logical-model.Proben.Probenart","mii-lm-patho-logical-model.Proben.Probenart","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Art der Probe","Art der Probe","","","","","","","","","",,,,,"",,,,"mii-lm-patho-logical-model.Proben.Probenart",1,1,"",""
"mii-lm-patho-logical-model.Proben.Laboreingangszeitpunkt","mii-lm-patho-logical-model.Proben.Laboreingangszeitpunkt","","","",0,1,"","","","dateTime {[]} {[]}
","Zeitpunkt des Eingangs der Probe im Labor","Zeitpunkt des Eingangs der Probe im Labor","","","","","","","","","",,,,,"",,,,"mii-lm-patho-logical-model.Proben.Laboreingangszeitpunkt",0,1,"",""
"mii-lm-patho-logical-model.Proben.Entnahme","mii-lm-patho-logical-model.Proben.Entnahme","","","",1,1,"","","","BackboneElement {[]} {[]}
","Entnahme","Prozedur zur Probengewinnung an Patient:in","","","","","","","","","",,,,,"",,,,"mii-lm-patho-logical-model.Proben.Entnahme",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"mii-lm-patho-logical-model.Proben.Entnahme.id","mii-lm-patho-logical-model.Proben.Entnahme.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"mii-lm-patho-logical-model.Proben.Entnahme.extension","mii-lm-patho-logical-model.Proben.Entnahme.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-patho-logical-model.Proben.Entnahme.modifierExtension","mii-lm-patho-logical-model.Proben.Entnahme.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"mii-lm-patho-logical-model.Proben.Entnahme.Entnahmemethode","mii-lm-patho-logical-model.Proben.Entnahme.Entnahmemethode","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Klinische Methode (Prozedur) der Probengewinnung (an Patient:in)","Klinische Methode (Prozedur) der Probengewinnung (an Patient:in)","","","","","","","","","",,,,,"",,,,"mii-lm-patho-logical-model.Proben.Entnahme.Entnahmemethode",0,1,"",""
"mii-lm-patho-logical-model.Proben.Entnahme.Herkunft","mii-lm-patho-logical-model.Proben.Entnahme.Herkunft","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Lokalisation der Körperstelle, von der die Probe stammt.","Lokalisation der Körperstelle, von der die Probe stammt.","","","","","","","","","",,,,,"",,,,"mii-lm-patho-logical-model.Proben.Entnahme.Herkunft",0,1,"",""
"mii-lm-patho-logical-model.Proben.Entnahme.EntnahmeZeitpunkt","mii-lm-patho-logical-model.Proben.Entnahme.EntnahmeZeitpunkt","","","",0,1,"","","","dateTime {[]} {[]}
","Zeitpunkt der Ent- / Abnahme der Probe","Zeitpunkt der Ent- / Abnahme der Probe","","","","","","","","","",,,,,"",,,,"mii-lm-patho-logical-model.Proben.Entnahme.EntnahmeZeitpunkt",0,1,"",""
"mii-lm-patho-logical-model.Proben.Entnahme.Eigenschaften","mii-lm-patho-logical-model.Proben.Entnahme.Eigenschaften","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Beobachtungen zu Eigenschaften des Einsendungspräparats / der Probe, z.B. Abmessungen, Randbeziehungen, Markierungen etc., die vom Einsender mitgeteilt werden.","Beobachtungen zu Eigenschaften des Einsendungspräparats / der Probe, z.B. Abmessungen, Randbeziehungen, Markierungen etc., die vom Einsender mitgeteilt werden.","","","","","","","","","",,,,,"",,,,"mii-lm-patho-logical-model.Proben.Entnahme.Eigenschaften",0,1,"",""
"mii-lm-patho-logical-model.Proben.Bearbeitung","mii-lm-patho-logical-model.Proben.Bearbeitung","","","",0,*,"","","","BackboneElement {[]} {[]}
","Bearbeitung","Prozedur der Probenbearbeitung im Labor","","","","","","","","","",,,,,"",,,,"mii-lm-patho-logical-model.Proben.Bearbeitung",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
